ROW_ID;ANIME_ID;SERIE_TITLE;SERIE_ROW_ID;NAME
1;4488;Juuza Engi : Engetsu Sangokuden;1;OAV 1
2;4487;Hagane Orchestra;2;Episode 1
3;4487;Hagane Orchestra;2;Episode 2
4;4487;Hagane Orchestra;2;Episode 3
5;4487;Hagane Orchestra;2;Episode 4
6;4487;Hagane Orchestra;2;Episode 5
7;4487;Hagane Orchestra;2;Episode 6
8;4487;Hagane Orchestra;2;Episode 7
9;4486;Sword Art Online II;3;Episode 1
10;4486;Sword Art Online II;3;Episode 2
11;4486;Sword Art Online II;3;Episode 3
12;4486;Sword Art Online II;3;Episode 4
13;4486;Sword Art Online II;3;Episode 5
14;4486;Sword Art Online II;3;Episode 6
15;4486;Sword Art Online II;3;Episode 7
16;4486;Sword Art Online II;3;Episode 8
17;4486;Sword Art Online II;3;Episode 9
18;4486;Sword Art Online II;3;Episode 10
19;4486;Sword Art Online II;3;Episode 11
20;4486;Sword Art Online II;3;Episode 12
21;4486;Sword Art Online II;3;Episode 13
22;4486;Sword Art Online II;3;Episode 14
23;4486;Sword Art Online II;3;Episode 15
24;4486;Sword Art Online II;3;Episode 16
25;4486;Sword Art Online II;3;Episode 17
26;4486;Sword Art Online II;3;Episode 18
27;4486;Sword Art Online II;3;Episode 19
28;4486;Sword Art Online II;3;Episode 20
29;4486;Sword Art Online II;3;Episode 21
30;4486;Sword Art Online II;3;Episode 22
31;4486;Sword Art Online II;3;Episode 23
32;4486;Sword Art Online II;3;Episode 24
33;4486;Sword Art Online II;3;OAV 1
34;4485;Sword Art Online;4;Episode 1
35;4485;Sword Art Online;4;Episode 2
36;4485;Sword Art Online;4;Episode 3
37;4485;Sword Art Online;4;Episode 4
38;4485;Sword Art Online;4;Episode 5
39;4485;Sword Art Online;4;Episode 6
40;4485;Sword Art Online;4;Episode 7
41;4485;Sword Art Online;4;Episode 8
42;4485;Sword Art Online;4;Episode 9
43;4485;Sword Art Online;4;Episode 10
44;4485;Sword Art Online;4;Episode 11
45;4485;Sword Art Online;4;Episode 12
46;4485;Sword Art Online;4;Episode 13
47;4485;Sword Art Online;4;Episode 14
48;4485;Sword Art Online;4;Episode 15
49;4485;Sword Art Online;4;Episode 16
50;4485;Sword Art Online;4;Episode 17
51;4485;Sword Art Online;4;Episode 18
52;4485;Sword Art Online;4;Episode 19
53;4485;Sword Art Online;4;Episode 20
54;4485;Sword Art Online;4;Episode 21
55;4485;Sword Art Online;4;Episode 22
56;4485;Sword Art Online;4;Episode 23
57;4485;Sword Art Online;4;Episode 24
58;4485;Sword Art Online;4;Episode 25
59;4484;Black Butler 2;5;Episode 1
60;4484;Black Butler 2;5;Episode 2
61;4484;Black Butler 2;5;Episode 3
62;4484;Black Butler 2;5;Episode 4
63;4484;Black Butler 2;5;Episode 5
64;4484;Black Butler 2;5;Episode 6
65;4484;Black Butler 2;5;Episode 7
66;4484;Black Butler 2;5;Episode 8
67;4484;Black Butler 2;5;Episode 9
68;4484;Black Butler 2;5;Episode 10
69;4484;Black Butler 2;5;Episode 11
70;4484;Black Butler 2;5;Episode 12
71;4483;Black Butler;6;Episode 1
72;4483;Black Butler;6;Episode 2
73;4483;Black Butler;6;Episode 3
74;4483;Black Butler;6;Episode 4
75;4483;Black Butler;6;Episode 5
76;4483;Black Butler;6;Episode 6
77;4483;Black Butler;6;Episode 7
78;4483;Black Butler;6;Episode 8
79;4483;Black Butler;6;Episode 9
80;4483;Black Butler;6;Episode 10
81;4483;Black Butler;6;Episode 11
82;4483;Black Butler;6;Episode 12
83;4483;Black Butler;6;Episode 13
84;4483;Black Butler;6;Episode 14
85;4483;Black Butler;6;Episode 15
86;4483;Black Butler;6;Episode 16
87;4483;Black Butler;6;Episode 17
88;4483;Black Butler;6;Episode 18
89;4483;Black Butler;6;Episode 19
90;4483;Black Butler;6;Episode 20
91;4483;Black Butler;6;Episode 21
92;4483;Black Butler;6;Episode 22
93;4483;Black Butler;6;Episode 23
94;4483;Black Butler;6;Episode 24
95;4482;Accel World Infinite ∞ Burst. (Film);7;Episode 1
96;4481;Ame-iro Cocoa 3rd Season;8;Episode 1
97;4480;Haikyuu !!;9;Episode 1
98;4480;Haikyuu !!;9;Episode 2
99;4480;Haikyuu !!;9;Episode 3
100;4480;Haikyuu !!;9;Episode 4
101;4480;Haikyuu !!;9;Episode 5
102;4480;Haikyuu !!;9;Episode 6
103;4480;Haikyuu !!;9;Episode 7
104;4480;Haikyuu !!;9;Episode 8
105;4480;Haikyuu !!;9;Episode 9
106;4480;Haikyuu !!;9;Episode 10
107;4480;Haikyuu !!;9;Episode 11
108;4480;Haikyuu !!;9;Episode 12
109;4480;Haikyuu !!;9;Episode 13
110;4480;Haikyuu !!;9;Episode 14
111;4480;Haikyuu !!;9;Episode 15
112;4480;Haikyuu !!;9;Episode 16
113;4480;Haikyuu !!;9;Episode 17
114;4480;Haikyuu !!;9;Episode 18
115;4480;Haikyuu !!;9;Episode 19
116;4480;Haikyuu !!;9;Episode 20
117;4480;Haikyuu !!;9;Episode 21
118;4480;Haikyuu !!;9;Episode 22
119;4480;Haikyuu !!;9;Episode 23
120;4480;Haikyuu !!;9;Episode 24
121;4480;Haikyuu !!;9;Episode 25
122;4480;Haikyuu !!;9;OAV 1
123;4480;Haikyuu !!;9;OAV 2
124;4479;Aggressive Retsuko;10;Episode 1
125;4479;Aggressive Retsuko;10;Episode 2
126;4479;Aggressive Retsuko;10;Episode 3
127;4479;Aggressive Retsuko;10;Episode 4
128;4479;Aggressive Retsuko;10;Episode 5
129;4479;Aggressive Retsuko;10;Episode 6
130;4479;Aggressive Retsuko;10;Episode 7
131;4479;Aggressive Retsuko;10;Episode 8
132;4479;Aggressive Retsuko;10;Episode 9
133;4479;Aggressive Retsuko;10;Episode 10
134;4479;Aggressive Retsuko;10;Episode 11
135;4479;Aggressive Retsuko;10;Episode 12
136;4479;Aggressive Retsuko;10;Episode 13
137;4479;Aggressive Retsuko;10;Episode 14
138;4479;Aggressive Retsuko;10;Episode 15
139;4479;Aggressive Retsuko;10;Episode 16
140;4479;Aggressive Retsuko;10;Episode 17
141;4479;Aggressive Retsuko;10;Episode 18
142;4479;Aggressive Retsuko;10;Episode 19
143;4479;Aggressive Retsuko;10;Episode 20
144;4479;Aggressive Retsuko;10;Episode 21
145;4479;Aggressive Retsuko;10;Episode 22
146;4479;Aggressive Retsuko;10;Episode 23
147;4479;Aggressive Retsuko;10;Episode 24
148;4479;Aggressive Retsuko;10;Episode 25
149;4479;Aggressive Retsuko;10;Episode 26
150;4479;Aggressive Retsuko;10;Episode 27
151;4479;Aggressive Retsuko;10;Episode 28
152;4479;Aggressive Retsuko;10;Episode 29
153;4479;Aggressive Retsuko;10;Episode 30
154;4479;Aggressive Retsuko;10;Episode 31
155;4478;Aria the Origination;11;Episode 1
156;4478;Aria the Origination;11;Episode 2
157;4478;Aria the Origination;11;Episode 3
158;4478;Aria the Origination;11;Episode 4
159;4478;Aria the Origination;11;Episode 5
160;4478;Aria the Origination;11;Episode 6
161;4478;Aria the Origination;11;Episode 7
162;4478;Aria the Origination;11;Episode 8
163;4478;Aria the Origination;11;Episode 9
164;4478;Aria the Origination;11;Episode 10
165;4478;Aria the Origination;11;Episode 11
166;4478;Aria the Origination;11;Episode 12
167;4478;Aria the Origination;11;Episode 13
168;4477;Idol Memories;12;Episode 1
169;4477;Idol Memories;12;Episode 2
170;4476;Honobono Log;13;Episode 1
171;4476;Honobono Log;13;Episode 2
172;4476;Honobono Log;13;Episode 3
173;4476;Honobono Log;13;Episode 4
174;4475;Classicaloid;14;Episode 1
175;4475;Classicaloid;14;Episode 2
176;4475;Classicaloid;14;Episode 3
177;4475;Classicaloid;14;Episode 4
178;4473;RWBY S4;15;Episode 1
179;4473;RWBY S4;15;Episode 2
180;4473;RWBY S4;15;Episode 3
181;4473;RWBY S4;15;OAV 1
182;4472;RWBY S3;16;Episode 1
183;4472;RWBY S3;16;Episode 2
184;4472;RWBY S3;16;Episode 3
185;4472;RWBY S3;16;Episode 4
186;4472;RWBY S3;16;Episode 5
187;4472;RWBY S3;16;Episode 6
188;4472;RWBY S3;16;Episode 7
189;4472;RWBY S3;16;Episode 8
190;4472;RWBY S3;16;Episode 9
191;4472;RWBY S3;16;Episode 10
192;4472;RWBY S3;16;Episode 11
193;4472;RWBY S3;16;Episode 12
194;4471;RWBY S2;17;Episode 1
195;4471;RWBY S2;17;Episode 2
196;4471;RWBY S2;17;Episode 3
197;4471;RWBY S2;17;Episode 4
198;4471;RWBY S2;17;Episode 5
199;4471;RWBY S2;17;Episode 6
200;4471;RWBY S2;17;Episode 7
201;4471;RWBY S2;17;Episode 8
202;4471;RWBY S2;17;Episode 9
203;4471;RWBY S2;17;Episode 10
204;4471;RWBY S2;17;Episode 11
205;4471;RWBY S2;17;Episode 12
206;4470;RWBY S1;18;Episode 1
207;4470;RWBY S1;18;Episode 2
208;4470;RWBY S1;18;Episode 3
209;4470;RWBY S1;18;Episode 4
210;4470;RWBY S1;18;Episode 5
211;4470;RWBY S1;18;Episode 6
212;4470;RWBY S1;18;Episode 7
213;4470;RWBY S1;18;Episode 8
214;4470;RWBY S1;18;Episode 9
215;4470;RWBY S1;18;Episode 10
216;4470;RWBY S1;18;Episode 11
217;4470;RWBY S1;18;Episode 12
218;4470;RWBY S1;18;Episode 13
219;4470;RWBY S1;18;Episode 14
220;4470;RWBY S1;18;Episode 15
221;4470;RWBY S1;18;Episode 16
222;4469;Drifters (OAV);19;OAV 1
223;4468;Evangelion: 3.0 You Can (Not) Redo;20;Episode 1
224;4467;Kubikiri Cycle : Aoiro Savant to Zaregoto Tsukai;21;OAV 1
225;4465;Tokyo Ghoul √A;22;Episode 1
226;4465;Tokyo Ghoul √A;22;Episode 2
227;4465;Tokyo Ghoul √A;22;Episode 3
228;4465;Tokyo Ghoul √A;22;Episode 4
229;4465;Tokyo Ghoul √A;22;Episode 5
230;4465;Tokyo Ghoul √A;22;Episode 6
231;4465;Tokyo Ghoul √A;22;Episode 7
232;4465;Tokyo Ghoul √A;22;Episode 8
233;4465;Tokyo Ghoul √A;22;Episode 9
234;4465;Tokyo Ghoul √A;22;Episode 10
235;4465;Tokyo Ghoul √A;22;Episode 11
236;4465;Tokyo Ghoul √A;22;Episode 12
237;4464;Tokyo Ghoul;23;Episode 1
238;4464;Tokyo Ghoul;23;Episode 2
239;4464;Tokyo Ghoul;23;Episode 3
240;4464;Tokyo Ghoul;23;Episode 4
241;4464;Tokyo Ghoul;23;Episode 5
242;4464;Tokyo Ghoul;23;Episode 6
243;4464;Tokyo Ghoul;23;Episode 7
244;4464;Tokyo Ghoul;23;Episode 8
245;4464;Tokyo Ghoul;23;Episode 9
246;4464;Tokyo Ghoul;23;Episode 10
247;4464;Tokyo Ghoul;23;Episode 11
248;4464;Tokyo Ghoul;23;Episode 12
249;4463;Luger Code 1951;24;OAV 1
250;4462;Owari no Seraph;25;Episode 1
251;4462;Owari no Seraph;25;Episode 2
252;4462;Owari no Seraph;25;Episode 3
253;4462;Owari no Seraph;25;Episode 4
254;4462;Owari no Seraph;25;Episode 5
255;4462;Owari no Seraph;25;Episode 6
256;4462;Owari no Seraph;25;Episode 7
257;4462;Owari no Seraph;25;Episode 8
